week,floor,ceiling,extract_date,weekly_cases,total_cases,Weekly_0_14,Weekly_15_24,Weekly_25_44,Weekly_45_64,Weekly_65_,Total_0_14,Total_15_24,Total_25_44,Total_45_64,Total_65_,F3_Week_Rolling_Rate_100k_0_14,F3_Week_Rolling_Rate_100k_15_24,F3_Week_Rolling_Rate_100k_25_44,F3_Week_Rolling_Rate_100k_45_64,F3_Week_Rolling_Rate_100k_65_,F3_Week_Rolling_Rate_100k_Total,disease,ObjectId
2025 W13,2025/03/23 00:00:00+00,2025/03/29 00:00:00+00,2026/05/10 00:00:00+00,130,1753685,9,3,19,15,84,275659,263515,616354,411915,186108,0.76,0.57,0.91,1.34,9.06,2.18,COVID-19,1037
2025 W13,2025/03/23 00:00:00+00,2025/03/29 00:00:00+00,2026/05/10 00:00:00+00,536,92892,156,77,119,62,121,25299,7660,16982,15256,27667,17.12,9.67,7.94,4.43,13.87,9.98,Influenza,1038
2025 W13,2025/03/23 00:00:00+00,2025/03/29 00:00:00+00,2026/05/10 00:00:00+00,105,39437,49,1,4,14,37,26459,638,1900,2882,7544,4.28,0.21,0.23,0.9,4.68,1.86,RSV,1039
2025 W14,2025/03/30 00:00:00+00,2025/04/05 00:00:00+00,2026/05/10 00:00:00+00,130,1753815,11,7,12,23,77,275670,263522,616366,411938,186185,1.28,0.88,1.01,1.6,10.18,2.58,COVID-19,1040
2025 W14,2025/03/30 00:00:00+00,2025/04/05 00:00:00+00,2026/05/10 00:00:00+00,431,93323,136,50,104,46,95,25435,7710,17086,15302,27762,13.7,8.94,7.59,4.07,12.49,8.82,Influenza,1041
2025 W14,2025/03/30 00:00:00+00,2025/04/05 00:00:00+00,2026/05/10 00:00:00+00,87,39524,35,1,2,10,39,26494,639,1902,2892,7583,3.62,0.26,0.23,0.77,4.16,1.63,RSV,1042
2025 W22,2025/05/25 00:00:00+00,2025/05/31 00:00:00+00,2026/05/10 00:00:00+00,16,39789,7,0,1,0,8,26607,644,1917,2923,7684,0.82,0,0.07,0.1,0.47,0.28,RSV,1043
2024 W04,2024/01/21 00:00:00+00,2024/01/27 00:00:00+00,2026/05/10 00:00:00+00,817,1732644,121,22,85,98,491,273735,262767,613559,408201,174250,8.82,3.52,6.73,9.43,49.59,13.88,COVID-19,1044
2024 W24,2024/06/09 00:00:00+00,2024/06/15 00:00:00+00,2026/05/10 00:00:00+00,2,32052,0,0,1,0,1,22297,519,1536,2238,5448,0.07,0,0.05,0.03,0.13,0.05,RSV,1045
2025 W36,2025/08/31 00:00:00+00,2025/09/06 00:00:00+00,2026/05/10 00:00:00+00,425,1761035,76,21,56,88,184,276640,263819,617360,413172,189908,7.9,3.41,5.37,6.78,29.11,9.55,COVID-19,1046
2024 W41,2024/10/06 00:00:00+00,2024/10/12 00:00:00+00,2026/05/10 00:00:00+00,326,1749985,28,5,37,58,198,275327,263430,615929,411312,183854,2.73,1.03,2.88,5.31,27.22,6.9,COVID-19,1047
2025 W36,2025/08/31 00:00:00+00,2025/09/06 00:00:00+00,2026/05/10 00:00:00+00,36,95099,10,5,4,6,11,25865,7888,17455,15567,28296,1.02,0.57,0.54,0.52,1.93,0.84,Influenza,1048
2024 W25,2024/06/16 00:00:00+00,2024/06/22 00:00:00+00,2026/05/10 00:00:00+00,1038,1739511,85,36,143,194,579,274358,263012,614497,409421,178090,6.68,4.96,10.08,13.02,66,17.94,COVID-19,1049
2024 W41,2024/10/06 00:00:00+00,2024/10/12 00:00:00+00,2026/05/10 00:00:00+00,43,67453,16,3,5,8,11,18208,5878,12516,10797,20032,1.28,0.41,0.45,0.57,1.85,0.85,Influenza,1050
2025 W36,2025/08/31 00:00:00+00,2025/09/06 00:00:00+00,2026/05/10 00:00:00+00,9,39882,8,0,0,1,0,26665,645,1918,2932,7708,0.72,0.05,0.02,0.1,0.13,0.2,RSV,1051
2024 W25,2024/06/16 00:00:00+00,2024/06/22 00:00:00+00,2026/05/10 00:00:00+00,49,66895,10,7,8,10,13,18111,5784,12403,10701,19874,0.76,0.83,0.7,0.67,1.25,0.81,Influenza,1052
2025 W37,2025/09/07 00:00:00+00,2025/09/13 00:00:00+00,2026/05/10 00:00:00+00,480,1761515,77,22,89,66,226,276717,263841,617449,413238,190134,6.95,3.1,5.11,6.13,30.79,9.35,COVID-19,1053
2024 W41,2024/10/06 00:00:00+00,2024/10/12 00:00:00+00,2026/05/10 00:00:00+00,13,32128,11,0,1,0,1,22330,519,1541,2244,5480,0.92,0,0.07,0.13,0.47,0.3,RSV,1054
2024 W25,2024/06/16 00:00:00+00,2024/06/22 00:00:00+00,2026/05/10 00:00:00+00,3,32055,0,0,1,0,2,22297,519,1537,2238,5450,0,0,0.05,0.03,0.17,0.05,RSV,1055
2024 W04,2024/01/21 00:00:00+00,2024/01/27 00:00:00+00,2026/05/10 00:00:00+00,1554,59203,434,122,265,243,490,16181,5057,10848,9520,17576,36.72,17.32,17.01,16.93,58.61,27.18,Influenza,1056
2025 W37,2025/09/07 00:00:00+00,2025/09/13 00:00:00+00,2026/05/10 00:00:00+00,34,95133,12,3,6,5,8,25877,7891,17461,15572,28304,1.02,0.41,0.33,0.39,1.12,0.61,Influenza,1057
2024 W26,2024/06/23 00:00:00+00,2024/06/29 00:00:00+00,2026/05/10 00:00:00+00,1087,1740598,80,39,197,189,582,274438,263051,614694,409610,178672,8.66,5.74,11.11,14.74,72.22,20.09,COVID-19,1058
2025 W37,2025/09/07 00:00:00+00,2025/09/13 00:00:00+00,2026/05/10 00:00:00+00,17,39899,11,0,1,3,2,26676,645,1919,2935,7710,0.86,0,0.02,0.1,0.17,0.23,RSV,1059
2024 W04,2024/01/21 00:00:00+00,2024/01/27 00:00:00+00,2026/05/10 00:00:00+00,153,31625,50,3,8,16,76,22141,507,1497,2175,5291,4.35,0.52,0.63,1.52,9.06,2.84,RSV,1060
2024 W26,2024/06/23 00:00:00+00,2024/06/29 00:00:00+00,2026/05/10 00:00:00+00,38,66933,4,7,8,10,9,18115,5791,12411,10711,19883,0.66,0.78,0.54,0.67,1.46,0.77,Influenza,1061
2025 W38,2025/09/14 00:00:00+00,2025/09/20 00:00:00+00,2026/05/10 00:00:00+00,539,1762054,58,17,73,84,307,276775,263858,617522,413322,190441,6.42,2.95,5.44,6.31,34.91,9.98,COVID-19,1062
2024 W05,2024/01/28 00:00:00+00,2024/02/03 00:00:00+00,2026/05/10 00:00:00+00,568,1733212,71,22,83,108,284,273806,262789,613642,408309,174534,8.13,2.79,5.34,7.19,42.42,11.63,COVID-19,1063
2024 W26,2024/06/23 00:00:00+00,2024/06/29 00:00:00+00,2026/05/10 00:00:00+00,2,32057,0,0,0,1,1,22297,519,1537,2239,5451,0,0,0.02,0.03,0.13,0.03,RSV,1064
2025 W38,2025/09/14 00:00:00+00,2025/09/20 00:00:00+00,2026/05/10 00:00:00+00,24,95157,9,0,4,4,7,25886,7891,17465,15576,28311,0.82,0.21,0.4,0.31,1.07,0.54,Influenza,1065
2024 W05,2024/01/28 00:00:00+00,2024/02/03 00:00:00+00,2026/05/10 00:00:00+00,1370,60573,410,109,213,211,427,16591,5166,11061,9731,18003,36.16,16.49,15.98,16.26,54.87,25.95,Influenza,1066
2024 W27,2024/06/30 00:00:00+00,2024/07/06 00:00:00+00,2026/05/10 00:00:00+00,978,1741576,98,36,134,189,521,274536,263087,614828,409799,179193,7.34,5.89,10.69,13.99,67.58,18.84,COVID-19,1067
2025 W38,2025/09/14 00:00:00+00,2025/09/20 00:00:00+00,2026/05/10 00:00:00+00,9,39908,7,0,0,0,2,26683,645,1919,2935,7712,0.76,0,0.07,0.08,0.26,0.23,RSV,1068
2024 W05,2024/01/28 00:00:00+00,2024/02/03 00:00:00+00,2026/05/10 00:00:00+00,76,31701,23,1,4,14,34,22164,508,1501,2189,5325,2.93,0.31,0.3,0.95,6.14,1.86,RSV,1069
2024 W27,2024/06/30 00:00:00+00,2024/07/06 00:00:00+00,2026/05/10 00:00:00+00,32,66965,6,1,7,6,12,18121,5792,12418,10717,19895,0.43,0.72,0.49,0.54,1.25,0.63,Influenza,1070
2025 W39,2025/09/21 00:00:00+00,2025/09/27 00:00:00+00,2026/05/10 00:00:00+00,523,1762577,60,18,70,95,280,276835,263876,617592,413417,190721,5.1,2.38,4.5,6.68,35.94,9.64,COVID-19,1071
2024 W06,2024/02/04 00:00:00+00,2024/02/10 00:00:00+00,2026/05/10 00:00:00+00,411,1733623,55,10,60,73,213,273861,262799,613702,408382,174747,5.63,3,4.76,6.06,29.54,8.77,COVID-19,1072
2024 W27,2024/06/30 00:00:00+00,2024/07/06 00:00:00+00,2026/05/10 00:00:00+00,0,32057,0,0,0,0,0,22297,519,1537,2239,5451,0,0,0,0.03,0.09,0.02,RSV,1073
2025 W39,2025/09/21 00:00:00+00,2025/09/27 00:00:00+00,2026/05/10 00:00:00+00,25,95182,4,1,7,3,10,25890,7892,17472,15579,28321,0.69,0.31,0.45,0.44,1.16,0.58,Influenza,1074
2024 W06,2024/02/04 00:00:00+00,2024/02/10 00:00:00+00,2026/05/10 00:00:00+00,1084,61657,254,88,204,177,361,16845,5254,11265,9908,18364,30.59,14.42,14.15,13.14,45.04,21.82,Influenza,1075
2024 W28,2024/07/07 00:00:00+00,2024/07/13 00:00:00+00,2026/05/10 00:00:00+00,845,1742421,45,39,125,165,471,274581,263126,614953,409964,179664,6.85,6.31,9,14.12,66.17,18.15,COVID-19,1076
2025 W39,2025/09/21 00:00:00+00,2025/09/27 00:00:00+00,2026/05/10 00:00:00+00,9,39917,5,0,2,0,2,26688,645,1921,2935,7714,0.86,0,0.05,0.03,0.3,0.23,RSV,1077
2024 W06,2024/02/04 00:00:00+00,2024/02/10 00:00:00+00,2026/05/10 00:00:00+00,59,31760,16,2,1,7,33,22180,510,1502,2196,5358,1.91,0.26,0.16,0.72,3.61,1.18,RSV,1078
2024 W28,2024/07/07 00:00:00+00,2024/07/13 00:00:00+00,2026/05/10 00:00:00+00,28,66993,3,6,6,5,8,18124,5798,12424,10722,19903,0.36,0.72,0.45,0.46,1.37,0.61,Influenza,1079
2025 W40,2025/09/28 00:00:00+00,2025/10/04 00:00:00+00,2026/05/10 00:00:00+00,427,1763004,37,11,49,80,250,276872,263887,617641,413497,190971,4.02,2.27,3.96,6.16,35.29,9.04,COVID-19,1080
2024 W07,2024/02/11 00:00:00+00,2024/02/17 00:00:00+00,2026/05/10 00:00:00+00,376,1733999,45,26,60,54,191,273906,262825,613762,408436,174938,4.18,2.64,3.56,4.3,23.83,6.81,COVID-19,1081
2024 W28,2024/07/07 00:00:00+00,2024/07/13 00:00:00+00,2026/05/10 00:00:00+00,1,32058,0,0,0,0,1,22297,519,1537,2239,5452,0.03,0,0.02,0,0.21,0.05,RSV,1082
2025 W40,2025/09/28 00:00:00+00,2025/10/04 00:00:00+00,2026/05/10 00:00:00+00,41,95223,8,5,8,10,10,25898,7897,17480,15589,28331,1.38,0.67,0.77,0.59,1.85,1,Influenza,1083
2024 W07,2024/02/11 00:00:00+00,2024/02/17 00:00:00+00,2026/05/10 00:00:00+00,917,62574,265,82,187,122,261,17110,5336,11452,10030,18625,23.05,12.25,13.57,11.68,37.18,18.35,Influenza,1084
2024 W29,2024/07/14 00:00:00+00,2024/07/20 00:00:00+00,2026/05/10 00:00:00+00,980,1743401,65,47,125,194,549,274646,263173,615078,410158,180213,6.75,6.67,8.32,13.51,65.14,17.67,COVID-19,1085
2025 W40,2025/09/28 00:00:00+00,2025/10/04 00:00:00+00,2026/05/10 00:00:00+00,18,39935,14,0,0,1,3,26702,645,1921,2936,7717,1.02,0,0.05,0.03,0.43,0.28,RSV,1086
2024 W07,2024/02/11 00:00:00+00,2024/02/17 00:00:00+00,2026/05/10 00:00:00+00,47,31807,19,2,2,7,17,22199,512,1504,2203,5375,1.71,0.41,0.14,0.44,2.79,0.96,RSV,1087
2024 W29,2024/07/14 00:00:00+00,2024/07/20 00:00:00+00,2026/05/10 00:00:00+00,34,67027,2,7,6,7,12,18126,5805,12430,10729,19915,0.33,1.09,0.42,0.44,1.2,0.61,Influenza,1088
2025 W41,2025/10/05 00:00:00+00,2025/10/11 00:00:00+00,2026/05/10 00:00:00+00,446,1763450,25,15,50,64,292,276897,263902,617691,413561,191263,2.7,2.12,3.21,5.39,32.46,7.93,COVID-19,1089
2024 W08,2024/02/18 00:00:00+00,2024/02/24 00:00:00+00,2026/05/10 00:00:00+00,265,1734264,27,15,32,40,151,273933,262840,613794,408476,175089,3.33,2.58,2.74,3.4,19.88,5.59,COVID-19,1090
2025 W23,2025/06/01 00:00:00+00,2025/06/07 00:00:00+00,2026/05/10 00:00:00+00,216,1755218,21,6,25,38,126,275842,263572,616528,412177,186964,2.54,1.19,2.46,3.04,16.19,4.53,COVID-19,1091
2024 W29,2024/07/14 00:00:00+00,2024/07/20 00:00:00+00,2026/05/10 00:00:00+00,6,32064,1,0,1,0,4,22298,519,1538,2239,5456,0.03,0,0.02,0,0.21,0.05,RSV,1092
2024 W30,2024/07/21 00:00:00+00,2024/07/27 00:00:00+00,2026/05/10 00:00:00+00,905,1744306,95,43,105,165,497,274741,263216,615183,410323,180710,7.21,6.15,7.94,12.6,63.51,17.12,COVID-19,1093
2024 W30,2024/07/21 00:00:00+00,2024/07/27 00:00:00+00,2026/05/10 00:00:00+00,32,67059,5,8,6,5,8,18131,5813,12436,10734,19923,0.36,1.45,0.47,0.64,1.72,0.8,Influenza,1094
2024 W30,2024/07/21 00:00:00+00,2024/07/27 00:00:00+00,2026/05/10 00:00:00+00,0,32064,0,0,0,0,0,22298,519,1538,2239,5456,0.03,0,0.05,0,0.3,0.06,RSV,1095
2024 W31,2024/07/28 00:00:00+00,2024/08/03 00:00:00+00,2026/05/10 00:00:00+00,760,1745066,59,29,109,130,433,274800,263245,615292,410453,181143,6.68,4.76,6.8,10.44,53.97,14.55,COVID-19,1096
2024 W31,2024/07/28 00:00:00+00,2024/08/03 00:00:00+00,2026/05/10 00:00:00+00,58,67117,4,13,8,13,20,18135,5826,12444,10747,19943,0.43,1.55,0.52,0.52,1.67,0.8,Influenza,1097
2024 W31,2024/07/28 00:00:00+00,2024/08/03 00:00:00+00,2026/05/10 00:00:00+00,4,32068,0,0,1,0,3,22298,519,1539,2239,5459,0,0,0.02,0,0.13,0.03,RSV,1098
2024 W32,2024/08/04 00:00:00+00,2024/08/10 00:00:00+00,2026/05/10 00:00:00+00,582,1745648,49,20,76,110,327,274849,263265,615368,410563,181470,5.27,3.77,6.19,8.51,44.31,12.03,COVID-19,1099
2024 W32,2024/08/04 00:00:00+00,2024/08/10 00:00:00+00,2026/05/10 00:00:00+00,34,67151,4,9,8,2,11,18139,5835,12452,10749,19954,0.46,1.5,0.47,0.54,1.67,0.8,Influenza,1100
2024 W32,2024/08/04 00:00:00+00,2024/08/10 00:00:00+00,2026/05/10 00:00:00+00,0,32068,0,0,0,0,0,22298,519,1539,2239,5459,0.07,0,0.02,0,0.17,0.05,RSV,1101
2024 W33,2024/08/11 00:00:00+00,2024/08/17 00:00:00+00,2026/05/10 00:00:00+00,517,1746165,52,24,79,90,272,274901,263289,615447,410653,181742,5.8,3.46,5.32,7.16,37.01,10.42,COVID-19,1102
2024 W33,2024/08/11 00:00:00+00,2024/08/17 00:00:00+00,2026/05/10 00:00:00+00,31,67182,6,7,4,6,8,18145,5842,12456,10755,19962,0.46,1.09,0.37,0.28,1.16,0.58,Influenza,1103
2025 W23,2025/06/01 00:00:00+00,2025/06/07 00:00:00+00,2026/05/10 00:00:00+00,39,94664,7,2,5,9,16,25783,7839,17378,15496,28140,0.56,0.41,0.42,0.52,2.23,0.74,Influenza,1104
2024 W08,2024/02/18 00:00:00+00,2024/02/24 00:00:00+00,2026/05/10 00:00:00+00,834,63408,181,67,188,154,244,17291,5403,11640,10184,18869,19.49,10.29,11.25,9.15,29.37,14.95,Influenza,1105
2024 W42,2024/10/13 00:00:00+00,2024/10/19 00:00:00+00,2026/05/10 00:00:00+00,332,1750317,16,3,34,65,214,275343,263433,615963,411377,184068,2.14,0.67,2.27,4.43,24.05,5.87,COVID-19,1106
2025 W41,2025/10/05 00:00:00+00,2025/10/11 00:00:00+00,2026/05/10 00:00:00+00,88,95311,30,7,18,10,23,25928,7904,17498,15599,28354,2.8,1.45,1.05,0.85,2.45,1.61,Influenza,1107
2024 W42,2024/10/13 00:00:00+00,2024/10/19 00:00:00+00,2026/05/10 00:00:00+00,43,67496,12,2,6,7,16,18220,5880,12522,10804,20048,1.84,0.67,0.59,0.98,1.93,1.15,Influenza,1108
2025 W23,2025/06/01 00:00:00+00,2025/06/07 00:00:00+00,2026/05/10 00:00:00+00,12,39801,9,0,0,1,2,26616,644,1917,2924,7686,0.72,0,0.02,0.08,0.47,0.24,RSV,1109
2024 W08,2024/02/18 00:00:00+00,2024/02/24 00:00:00+00,2026/05/10 00:00:00+00,42,31849,17,4,3,3,15,22216,516,1507,2206,5390,1.65,0.31,0.12,0.34,1.76,0.74,RSV,1110
2025 W41,2025/10/05 00:00:00+00,2025/10/11 00:00:00+00,2026/05/10 00:00:00+00,17,39952,12,0,0,0,5,26714,645,1921,2936,7722,1.84,0.05,0.07,0.05,0.56,0.49,RSV,1111
2024 W42,2024/10/13 00:00:00+00,2024/10/19 00:00:00+00,2026/05/10 00:00:00+00,15,32143,11,0,1,1,2,22341,519,1542,2245,5482,1.28,0,0.12,0.08,0.43,0.37,RSV,1112
2025 W24,2025/06/08 00:00:00+00,2025/06/14 00:00:00+00,2026/05/10 00:00:00+00,332,1755550,37,13,59,48,175,275879,263585,616587,412225,187139,3.39,1.86,3.42,3.89,19.97,5.83,COVID-19,1113
2024 W09,2024/02/25 00:00:00+00,2024/03/02 00:00:00+00,2026/05/10 00:00:00+00,222,1734486,29,9,25,38,121,273962,262849,613819,408514,175210,2.44,1.5,1.66,2.81,15.93,4.23,COVID-19,1114
2025 W42,2025/10/12 00:00:00+00,2025/10/18 00:00:00+00,2026/05/10 00:00:00+00,352,1763802,20,15,38,65,214,276917,263917,617729,413626,191477,2.11,1.91,2.6,4.3,27.48,6.6,COVID-19,1115
2024 W43,2024/10/20 00:00:00+00,2024/10/26 00:00:00+00,2026/05/10 00:00:00+00,249,1750566,21,5,26,49,148,275364,263438,615989,411426,184216,1.61,0.57,2.27,4.54,23.66,5.72,COVID-19,1116
2025 W24,2025/06/08 00:00:00+00,2025/06/14 00:00:00+00,2026/05/10 00:00:00+00,36,94700,8,1,5,4,18,25791,7840,17383,15500,28158,0.79,0.31,0.4,0.39,2.02,0.71,Influenza,1117
2024 W09,2024/02/25 00:00:00+00,2024/03/02 00:00:00+00,2026/05/10 00:00:00+00,559,63967,146,50,105,79,179,17437,5453,11745,10263,19048,13.7,7.75,8.55,7.35,22.89,11.32,Influenza,1118
2025 W42,2025/10/12 00:00:00+00,2025/10/18 00:00:00+00,2026/05/10 00:00:00+00,119,95430,47,16,19,13,24,25975,7920,17517,15612,28378,4.12,1.81,1.5,1.29,3.35,2.28,Influenza,1119
2024 W43,2024/10/20 00:00:00+00,2024/10/26 00:00:00+00,2026/05/10 00:00:00+00,91,67587,28,8,14,23,18,18248,5888,12536,10827,20066,2.34,0.83,0.66,1.19,2.23,1.38,Influenza,1120
2025 W24,2025/06/08 00:00:00+00,2025/06/14 00:00:00+00,2026/05/10 00:00:00+00,9,39810,6,0,0,2,1,26622,644,1917,2926,7687,0.72,0,0,0.1,0.17,0.19,RSV,1121
2024 W09,2024/02/25 00:00:00+00,2024/03/02 00:00:00+00,2026/05/10 00:00:00+00,26,31875,14,0,0,3,9,22230,516,1507,2209,5399,1.22,0.21,0.12,0.21,1.2,0.53,RSV,1122
2025 W42,2025/10/12 00:00:00+00,2025/10/18 00:00:00+00,2026/05/10 00:00:00+00,40,39992,30,1,3,1,5,26744,646,1924,2937,7727,2.17,0.16,0.14,0.05,0.69,0.6,RSV,1123
2024 W43,2024/10/20 00:00:00+00,2024/10/26 00:00:00+00,2026/05/10 00:00:00+00,29,32172,17,0,3,2,7,22358,519,1545,2247,5489,1.94,0.05,0.14,0.08,0.64,0.54,RSV,1124
2025 W25,2025/06/15 00:00:00+00,2025/06/21 00:00:00+00,2026/05/10 00:00:00+00,353,1755903,45,17,62,65,164,275924,263602,616649,412290,187303,4.21,2.58,4.36,4.95,25.29,7.41,COVID-19,1125
2024 W10,2024/03/03 00:00:00+00,2024/03/09 00:00:00+00,2026/05/10 00:00:00+00,167,1734653,18,5,14,31,99,273980,262854,613833,408545,175309,1.98,1.03,1.38,2.5,13.78,3.61,COVID-19,1126
2025 W43,2025/10/19 00:00:00+00,2025/10/25 00:00:00+00,2026/05/10 00:00:00+00,221,1764023,19,7,23,38,134,276936,263924,617752,413664,191611,2.07,1.34,1.69,3.45,20.05,4.93,COVID-19,1127
2025 W25,2025/06/15 00:00:00+00,2025/06/21 00:00:00+00,2026/05/10 00:00:00+00,34,94734,9,3,7,2,13,25800,7843,17390,15502,28171,0.66,0.26,0.28,0.26,1.72,0.56,Influenza,1128
2024 W44,2024/10/27 00:00:00+00,2024/11/02 00:00:00+00,2026/05/10 00:00:00+00,303,1750869,12,3,37,62,189,275376,263441,616026,411488,184405,1.45,0.78,1.99,3.38,20.18,4.82,COVID-19,1129
2025 W43,2025/10/19 00:00:00+00,2025/10/25 00:00:00+00,2026/05/10 00:00:00+00,145,95575,48,12,27,27,31,26023,7932,17544,15639,28409,5.37,2.22,1.57,1.7,5.24,2.98,Influenza,1130
2024 W10,2024/03/03 00:00:00+00,2024/03/09 00:00:00+00,2026/05/10 00:00:00+00,356,64323,89,33,72,52,110,17526,5486,11817,10315,19158,12.12,6.2,6.21,4.85,18.68,8.91,Influenza,1131
2024 W44,2024/10/27 00:00:00+00,2024/11/02 00:00:00+00,2026/05/10 00:00:00+00,79,67666,31,6,8,16,18,18279,5894,12544,10843,20084,3.03,1.29,1.24,1.86,3.56,2.1,Influenza,1132
2025 W43,2025/10/19 00:00:00+00,2025/10/25 00:00:00+00,2026/05/10 00:00:00+00,36,40028,24,2,3,1,6,26768,648,1927,2938,7733,3.13,0.26,0.19,0.08,0.69,0.82,RSV,1133
2025 W25,2025/06/15 00:00:00+00,2025/06/21 00:00:00+00,2026/05/10 00:00:00+00,9,39819,7,0,0,1,1,26629,644,1917,2927,7688,0.53,0,0.02,0.1,0.17,0.16,RSV,1134
2024 W10,2024/03/03 00:00:00+00,2024/03/09 00:00:00+00,2026/05/10 00:00:00+00,14,31889,6,0,2,2,4,22236,516,1509,2211,5403,1.09,0,0.05,0.13,1.12,0.43,RSV,1135
2024 W44,2024/10/27 00:00:00+00,2024/11/02 00:00:00+00,2026/05/10 00:00:00+00,40,32212,31,1,2,0,6,22389,520,1547,2247,5495,2.96,0.05,0.14,0.08,0.73,0.76,RSV,1136
2025 W44,2025/10/26 00:00:00+00,2025/11/01 00:00:00+00,2026/05/10 00:00:00+00,189,1764212,24,4,11,31,119,276960,263928,617763,413695,191730,2.27,0.98,1.45,2.58,15.11,3.9,COVID-19,1137
2025 W26,2025/06/22 00:00:00+00,2025/06/28 00:00:00+00,2026/05/10 00:00:00+00,460,1756363,46,20,65,79,250,275970,263622,616714,412369,187553,4.12,2.12,3.77,5,25.51,7.22,COVID-19,1138
2024 W11,2024/03/10 00:00:00+00,2024/03/16 00:00:00+00,2026/05/10 00:00:00+00,168,1734821,13,6,20,28,101,273993,262860,613853,408573,175410,1.58,0.83,1.22,2.22,12.97,3.26,COVID-19,1139
2024 W45,2024/11/03 00:00:00+00,2024/11/09 00:00:00+00,2026/05/10 00:00:00+00,193,1751062,11,7,22,20,133,275387,263448,616048,411508,184538,1.32,0.88,2.18,2.99,18.59,4.53,COVID-19,1140
2025 W44,2025/10/26 00:00:00+00,2025/11/01 00:00:00+00,2026/05/10 00:00:00+00,197,95772,68,15,21,26,67,26091,7947,17565,15665,28476,7.31,6.46,2.74,2.63,9.96,5.17,Influenza,1141
2025 W26,2025/06/22 00:00:00+00,2025/06/28 00:00:00+00,2026/05/10 00:00:00+00,17,94751,3,1,0,4,9,25803,7844,17390,15506,28180,0.53,0.21,0.3,0.31,1.33,0.49,Influenza,1142
2024 W11,2024/03/10 00:00:00+00,2024/03/16 00:00:00+00,2026/05/10 00:00:00+00,461,64784,133,37,88,57,146,17659,5523,11905,10372,19304,10.97,5.64,5.06,4.25,16.02,7.74,Influenza,1143
2024 W45,2024/11/03 00:00:00+00,2024/11/09 00:00:00+00,2026/05/10 00:00:00+00,155,67821,33,11,31,33,47,18312,5905,12575,10876,20131,3.16,1.4,1.71,1.91,3.69,2.3,Influenza,1144
2025 W44,2025/10/26 00:00:00+00,2025/11/01 00:00:00+00,2026/05/10 00:00:00+00,51,40079,41,2,2,1,5,26809,650,1929,2939,7738,4.35,0.26,0.21,0.21,0.99,1.15,RSV,1145
2025 W26,2025/06/22 00:00:00+00,2025/06/28 00:00:00+00,2026/05/10 00:00:00+00,7,39826,3,0,1,1,2,26632,644,1918,2928,7690,0.46,0,0.02,0.08,0.17,0.14,RSV,1146
2024 W11,2024/03/10 00:00:00+00,2024/03/16 00:00:00+00,2026/05/10 00:00:00+00,26,31915,13,0,0,0,13,22249,516,1509,2211,5416,0.89,0,0.09,0.1,1.03,0.38,RSV,1147
2024 W45,2024/11/03 00:00:00+00,2024/11/09 00:00:00+00,2026/05/10 00:00:00+00,48,32260,42,0,1,1,4,22431,520,1548,2248,5499,5.43,0.1,0.19,0.26,0.99,1.35,RSV,1148
2025 W45,2025/11/02 00:00:00+00,2025/11/08 00:00:00+00,2026/05/10 00:00:00+00,192,1764404,26,8,28,31,99,276986,263936,617791,413726,191829,2.24,0.78,1.24,2.01,12.32,3.24,COVID-19,1149
2025 W27,2025/06/29 00:00:00+00,2025/07/05 00:00:00+00,2026/05/10 00:00:00+00,302,1756665,34,4,34,50,180,276004,263626,616748,412419,187733,3.79,2.53,3.96,5.36,29.97,8.02,COVID-19,1150
2024 W12,2024/03/17 00:00:00+00,2024/03/23 00:00:00+00,2026/05/10 00:00:00+00,169,1734990,17,5,18,27,102,274010,262865,613871,408600,175512,1.45,0.78,1.36,2.06,11.94,3.07,COVID-19,1151
2024 W46,2024/11/10 00:00:00+00,2024/11/16 00:00:00+00,2026/05/10 00:00:00+00,203,1751265,17,7,34,34,111,275404,263455,616082,411542,184649,1.38,0.93,1.73,1.93,13.53,3.39,COVID-19,1152
2025 W45,2025/11/02 00:00:00+00,2025/11/08 00:00:00+00,2026/05/10 00:00:00+00,456,96228,106,98,69,49,134,26197,8045,17634,15714,28610,12.74,12.2,3.89,3.71,15.29,8.34,Influenza,1153
2025 W27,2025/06/29 00:00:00+00,2025/07/05 00:00:00+00,2026/05/10 00:00:00+00,25,94776,4,0,6,6,9,25807,7844,17396,15512,28189,0.33,0.16,0.26,0.41,1.33,0.46,Influenza,1154
2024 W12,2024/03/17 00:00:00+00,2024/03/23 00:00:00+00,2026/05/10 00:00:00+00,379,65163,111,39,56,56,117,17770,5562,11961,10428,19421,10.17,6.26,5.41,4.18,15.63,7.68,Influenza,1155
2024 W46,2024/11/10 00:00:00+00,2024/11/16 00:00:00+00,2026/05/10 00:00:00+00,122,67943,32,10,34,25,21,18344,5915,12609,10901,20152,4.15,1.71,2.34,2.27,4.12,2.87,Influenza,1156
2025 W45,2025/11/02 00:00:00+00,2025/11/08 00:00:00+00,2026/05/10 00:00:00+00,90,40169,67,1,4,6,12,26876,651,1933,2945,7750,7.34,0.26,0.23,0.31,1.55,1.85,RSV,1157
2025 W27,2025/06/29 00:00:00+00,2025/07/05 00:00:00+00,2026/05/10 00:00:00+00,6,39832,4,0,0,1,1,26636,644,1918,2929,7691,0.3,0,0.02,0.05,0.17,0.1,RSV,1158
