week_start,hospital,ed_trolleys,ward_trolleys,total_trolleys,days_in_week
2024-03-04,St. Vincent's University Hospital,229,0,229,7
2024-03-04,Tallaght University Hospital,102,2,104,7
2024-03-04,Tipperary University Hospital,28,0,28,7
2024-03-04,UH Kerry,41,0,41,7
2024-03-04,UH Limerick,151,247,398,7
2024-03-04,UH Waterford,0,0,0,7
2024-03-04,Wexford General Hospital,5,9,14,7
2024-03-11,Bantry General Hospital,0,0,0,7
2024-03-11,Beaumont Hospital,88,0,88,7
2024-03-11,CHI at Crumlin,50,0,50,7
2024-03-11,CHI at Tallaght,9,0,9,7
2024-03-11,CHI at Temple Street,51,0,51,7
2024-03-11,Cavan General Hospital,21,2,23,7
2024-03-11,Connolly Hospital,32,0,32,7
2024-03-11,Cork University Hospital,101,72,173,7
2024-03-11,Ennis Hospital,0,0,0,7
2024-03-11,Galway University Hospital,32,22,54,7
2024-03-11,Letterkenny University Hospital,52,37,89,7
2024-03-11,Louth County Hospital,0,0,0,7
2024-03-11,MRH Mullingar,14,0,14,7
2024-03-11,MRH Portlaoise,39,1,40,7
2024-03-11,MRH Tullamore,0,0,0,7
2024-03-11,Mallow General Hospital,0,0,0,7
2024-03-11,Mater Misericordiae University Hospital,103,0,103,7
2024-03-11,Mayo University Hospital,20,45,65,7
2024-03-11,Mercy University Hospital,85,0,85,7
2024-03-11,Naas General Hospital,93,26,119,7
2024-03-11,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-03-11,National Rehabilitation Hospital,0,0,0,7
2024-03-11,Nenagh Hospital,0,0,0,7
2024-03-11,Our Lady of Lourdes Hospital,117,0,117,7
2024-03-11,Our Lady's Hospital Navan,1,0,1,7
2024-03-11,Portiuncula University Hospital,15,2,17,7
2024-03-11,Roscommon University Hospital,0,0,0,7
2024-03-11,Sligo University Hospital,31,65,96,7
2024-03-11,South Infirmary Victoria University Hospital,0,0,0,7
2024-03-11,St Luke's General Hospital Kilkenny,42,16,58,7
2024-03-11,St. Columcille's Hospital,0,0,0,7
2024-03-11,St. James's Hospital,139,0,139,7
2024-03-11,St. John's Hospital Limerick,0,0,0,7
2024-03-11,St. Luke's Radiation Oncology Network,0,0,0,7
2024-03-11,St. Michael's Hospital,0,0,0,7
2024-03-11,St. Vincent's University Hospital,176,0,176,7
2024-03-11,Tallaght University Hospital,103,0,103,7
2024-03-11,Tipperary University Hospital,87,0,87,7
2024-03-11,UH Kerry,82,7,89,7
2024-03-11,UH Limerick,101,267,368,7
2024-03-11,UH Waterford,0,0,0,7
2024-03-11,Wexford General Hospital,16,10,26,7
2024-03-18,Bantry General Hospital,0,0,0,7
2024-03-18,Beaumont Hospital,85,0,85,7
2024-03-18,CHI at Crumlin,32,0,32,7
2024-03-18,CHI at Tallaght,18,0,18,7
2024-03-18,CHI at Temple Street,27,0,27,7
2024-03-18,Cavan General Hospital,16,0,16,7
2024-03-18,Connolly Hospital,50,0,50,7
2024-03-18,Cork University Hospital,166,58,224,7
2024-03-18,Ennis Hospital,0,0,0,7
2024-03-18,Galway University Hospital,80,25,105,7
2024-03-18,Letterkenny University Hospital,55,54,109,7
2024-03-18,Louth County Hospital,0,0,0,7
2024-03-18,MRH Mullingar,10,0,10,7
2024-03-18,MRH Portlaoise,34,0,34,7
2024-03-18,MRH Tullamore,0,0,0,7
2024-03-18,Mallow General Hospital,0,0,0,7
2024-03-18,Mater Misericordiae University Hospital,78,0,78,7
2024-03-18,Mayo University Hospital,38,54,92,7
2024-03-18,Mercy University Hospital,84,10,94,7
2024-03-18,Naas General Hospital,50,17,67,7
2024-03-18,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-03-18,National Rehabilitation Hospital,0,0,0,7
2024-03-18,Nenagh Hospital,0,0,0,7
2024-03-18,Our Lady of Lourdes Hospital,88,0,88,7
2024-03-18,Our Lady's Hospital Navan,5,0,5,7
2024-03-18,Portiuncula University Hospital,13,0,13,7
2024-03-18,Roscommon University Hospital,0,0,0,7
2024-03-18,Sligo University Hospital,38,66,104,7
2024-03-18,South Infirmary Victoria University Hospital,0,0,0,7
2024-03-18,St Luke's General Hospital Kilkenny,42,24,66,7
2024-03-18,St. Columcille's Hospital,0,0,0,7
2024-03-18,St. James's Hospital,125,0,125,7
2024-03-18,St. John's Hospital Limerick,0,0,0,7
2024-03-18,St. Luke's Radiation Oncology Network,0,0,0,7
2024-03-18,St. Michael's Hospital,0,0,0,7
2024-03-18,St. Vincent's University Hospital,104,9,113,7
2024-03-18,Tallaght University Hospital,107,11,118,7
2024-03-18,Tipperary University Hospital,67,0,67,7
2024-03-18,UH Kerry,48,10,58,7
2024-03-18,UH Limerick,161,259,420,7
2024-03-18,UH Waterford,0,0,0,7
2024-03-18,Wexford General Hospital,11,13,24,7
2024-03-25,Bantry General Hospital,0,0,0,7
2024-03-25,Beaumont Hospital,34,0,34,7
2024-03-25,CHI at Crumlin,33,0,33,7
2024-03-25,CHI at Tallaght,4,0,4,7
2024-03-25,CHI at Temple Street,20,0,20,7
2024-03-25,Cavan General Hospital,10,2,12,7
2024-03-25,Connolly Hospital,40,0,40,7
2024-03-25,Cork University Hospital,121,56,177,7
2024-03-25,Ennis Hospital,0,0,0,7
2024-03-25,Galway University Hospital,114,50,164,7
2024-03-25,Letterkenny University Hospital,51,46,97,7
2024-03-25,Louth County Hospital,0,0,0,7
2024-03-25,MRH Mullingar,7,0,7,7
2024-03-25,MRH Portlaoise,34,0,34,7
2024-03-25,MRH Tullamore,0,0,0,7
2024-03-25,Mallow General Hospital,0,0,0,7
2024-03-25,Mater Misericordiae University Hospital,90,0,90,7
2024-03-25,Mayo University Hospital,12,15,7,7
2024-03-25,Mercy University Hospital,55,0,55,7
2024-03-25,Naas General Hospital,73,21,94,7
2024-03-25,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-03-25,National Rehabilitation Hospital,0,0,0,7
2024-03-25,Nenagh Hospital,0,0,0,7
2024-03-25,Our Lady of Lourdes Hospital,82,0,82,7
2024-03-25,Our Lady's Hospital Navan,9,0,9,7
2024-03-25,Portiuncula University Hospital,14,0,14,7
2024-03-25,Roscommon University Hospital,0,0,0,7
2024-03-25,Sligo University Hospital,25,61,86,7
2024-03-25,South Infirmary Victoria University Hospital,0,0,0,7
2024-03-25,St Luke's General Hospital Kilkenny,35,22,57,7
2024-03-25,St. Columcille's Hospital,0,0,0,7
2024-03-25,St. James's Hospital,137,0,137,7
2024-03-25,St. John's Hospital Limerick,0,0,0,7
2024-03-25,St. Luke's Radiation Oncology Network,0,0,0,7
2024-03-25,St. Michael's Hospital,0,0,0,7
2024-03-25,St. Vincent's University Hospital,115,0,115,7
2024-03-25,Tallaght University Hospital,141,13,154,7
2024-03-25,Tipperary University Hospital,73,0,73,7
2024-03-25,UH Kerry,38,0,38,7
2024-03-25,UH Limerick,133,291,424,7
2024-03-25,UH Waterford,0,0,0,7
2024-03-25,Wexford General Hospital,33,39,72,7
2024-04-01,Bantry General Hospital,0,0,0,7
2024-04-01,Beaumont Hospital,23,0,23,7
2024-04-01,CHI at Crumlin,29,0,29,7
2024-04-01,CHI at Tallaght,2,0,2,7
2024-04-01,CHI at Temple Street,33,0,33,7
2024-04-01,Cavan General Hospital,18,0,18,7
2024-04-01,Connolly Hospital,81,0,81,7
2024-04-01,Cork University Hospital,160,57,217,7
2024-04-01,Ennis Hospital,0,0,0,7
2024-04-01,Galway University Hospital,177,59,236,7
2024-04-01,Letterkenny University Hospital,49,42,91,7
2024-04-01,Louth County Hospital,0,0,0,7
2024-04-01,MRH Mullingar,14,0,14,7
2024-04-01,MRH Portlaoise,30,0,30,7
2024-04-01,MRH Tullamore,0,0,0,7
2024-04-01,Mallow General Hospital,0,0,0,7
2024-04-01,Mater Misericordiae University Hospital,40,0,40,7
2024-04-01,Mayo University Hospital,29,52,81,7
2024-04-01,Mercy University Hospital,60,3,63,7
2024-04-01,Naas General Hospital,87,21,108,7
2024-04-01,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-04-01,National Rehabilitation Hospital,0,0,0,7
2024-04-01,Nenagh Hospital,0,0,0,7
2024-04-01,Our Lady of Lourdes Hospital,87,0,87,7
2024-04-01,Our Lady's Hospital Navan,8,0,8,7
2024-04-01,Portiuncula University Hospital,25,5,30,7
2024-04-01,Roscommon University Hospital,0,0,0,7
2024-04-01,Sligo University Hospital,23,51,74,7
2024-04-01,South Infirmary Victoria University Hospital,0,0,0,7
2024-04-01,St Luke's General Hospital Kilkenny,48,11,59,7
2024-04-01,St. Columcille's Hospital,0,0,0,7
2024-04-01,St. James's Hospital,157,0,157,7
2024-04-01,St. John's Hospital Limerick,0,0,0,7
2024-04-01,St. Luke's Radiation Oncology Network,0,0,0,7
2024-04-01,St. Michael's Hospital,0,0,0,7
2024-04-01,St. Vincent's University Hospital,152,0,152,7
2024-04-01,Tallaght University Hospital,124,15,139,7
2024-04-01,Tipperary University Hospital,79,0,79,7
2024-04-01,UH Kerry,92,21,113,7
2024-04-01,UH Limerick,117,245,362,7
2024-04-01,UH Waterford,0,0,0,7
2024-04-01,Wexford General Hospital,57,34,91,7
2024-04-08,Bantry General Hospital,0,0,0,7
2024-04-08,Beaumont Hospital,12,0,12,7
2024-04-08,CHI at Crumlin,14,0,14,7
2024-04-08,CHI at Tallaght,17,1,18,7
2024-04-08,CHI at Temple Street,31,0,31,7
2024-04-08,Cavan General Hospital,56,0,56,7
2024-04-08,Connolly Hospital,55,0,55,7
2024-04-08,Cork University Hospital,151,53,204,7
2024-04-08,Ennis Hospital,0,0,0,7
2024-04-08,Galway University Hospital,204,100,304,7
2024-04-08,Letterkenny University Hospital,70,45,115,7
2024-04-08,Louth County Hospital,0,0,0,7
2024-04-08,MRH Mullingar,19,0,19,7
2024-04-08,MRH Portlaoise,19,0,19,7
2024-04-08,MRH Tullamore,0,0,0,7
2024-04-08,Mallow General Hospital,0,0,0,7
2024-04-08,Mater Misericordiae University Hospital,133,0,133,7
2024-04-08,Mayo University Hospital,42,86,128,7
2024-04-08,Mercy University Hospital,87,4,91,7
2024-04-08,Naas General Hospital,129,22,151,7
2024-04-08,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-04-08,National Rehabilitation Hospital,0,0,0,7
2024-04-08,Nenagh Hospital,0,0,0,7
2024-04-08,Our Lady of Lourdes Hospital,72,0,72,7
2024-04-08,Our Lady's Hospital Navan,11,0,11,7
2024-04-08,Portiuncula University Hospital,22,0,22,7
2024-04-08,Roscommon University Hospital,0,0,0,7
2024-04-08,Sligo University Hospital,14,64,78,7
2024-04-08,South Infirmary Victoria University Hospital,0,0,0,7
2024-04-08,St Luke's General Hospital Kilkenny,27,15,42,7
2024-04-08,St. Columcille's Hospital,0,0,0,7
2024-04-08,St. James's Hospital,138,0,138,7
2024-04-08,St. John's Hospital Limerick,0,0,0,7
2024-04-08,St. Luke's Radiation Oncology Network,0,0,0,7
2024-04-08,St. Michael's Hospital,0,0,0,7
2024-04-08,St. Vincent's University Hospital,131,0,131,7
2024-04-08,Tallaght University Hospital,122,34,156,7
2024-04-08,Tipperary University Hospital,59,0,59,7
2024-04-08,UH Kerry,93,12,105,7
2024-04-08,UH Limerick,103,248,351,7
2024-04-08,UH Waterford,0,0,0,7
2024-04-08,Wexford General Hospital,54,43,97,7
2024-04-15,Bantry General Hospital,0,0,0,7
2024-04-15,Beaumont Hospital,85,0,85,7
2024-04-15,CHI at Crumlin,23,0,23,7
2024-04-15,CHI at Tallaght,8,0,8,7
2024-04-15,CHI at Temple Street,44,0,44,7
2024-04-15,Cavan General Hospital,21,0,21,7
2024-04-15,Connolly Hospital,25,0,25,7
2024-04-15,Cork University Hospital,93,22,115,7
2024-04-15,Ennis Hospital,0,0,0,7
2024-04-15,Galway University Hospital,143,70,213,7
2024-04-15,Letterkenny University Hospital,74,41,115,7
2024-04-15,Louth County Hospital,0,0,0,7
2024-04-15,MRH Mullingar,10,0,10,7
2024-04-15,MRH Portlaoise,45,0,45,7
2024-04-15,MRH Tullamore,0,0,0,7
2024-04-15,Mallow General Hospital,0,0,0,7
2024-04-15,Mater Misericordiae University Hospital,102,0,102,7
2024-04-15,Mayo University Hospital,17,33,50,7
2024-04-15,Mercy University Hospital,67,5,72,7
2024-04-15,Naas General Hospital,129,19,148,7
2024-04-15,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-04-15,National Rehabilitation Hospital,0,0,0,7
2024-04-15,Nenagh Hospital,0,0,0,7
2024-04-15,Our Lady of Lourdes Hospital,92,0,92,7
2024-04-15,Our Lady's Hospital Navan,25,0,25,7
2024-04-15,Portiuncula University Hospital,30,0,30,7
2024-04-15,Roscommon University Hospital,0,0,0,7
2024-04-15,Sligo University Hospital,15,36,51,7
2024-04-15,South Infirmary Victoria University Hospital,0,0,0,7
2024-04-15,St Luke's General Hospital Kilkenny,42,25,67,7
2024-04-15,St. Columcille's Hospital,0,0,0,7
2024-04-15,St. James's Hospital,99,0,99,7
2024-04-15,St. John's Hospital Limerick,0,0,0,7
2024-04-15,St. Luke's Radiation Oncology Network,0,0,0,7
2024-04-15,St. Michael's Hospital,0,0,0,7
2024-04-15,St. Vincent's University Hospital,179,0,179,7
2024-04-15,Tallaght University Hospital,95,17,112,7
2024-04-15,Tipperary University Hospital,19,0,19,7
2024-04-15,UH Kerry,56,0,56,7
2024-04-15,UH Limerick,135,267,402,7
2024-04-15,UH Waterford,0,0,0,7
2024-04-15,Wexford General Hospital,64,30,94,7
2024-04-22,Bantry General Hospital,0,0,0,7
2024-04-22,Beaumont Hospital,83,0,83,7
2024-04-22,CHI at Crumlin,42,0,42,7
2024-04-22,CHI at Tallaght,4,0,4,7
2024-04-22,CHI at Temple Street,40,0,40,7
2024-04-22,Cavan General Hospital,61,0,61,7
2024-04-22,Connolly Hospital,4,0,4,7
2024-04-22,Cork University Hospital,78,31,109,7
2024-04-22,Ennis Hospital,0,0,0,7
2024-04-22,Galway University Hospital,81,62,143,7
2024-04-22,Letterkenny University Hospital,48,41,89,7
2024-04-22,Louth County Hospital,0,0,0,7
2024-04-22,MRH Mullingar,33,0,33,7
2024-04-22,MRH Portlaoise,25,0,25,7
2024-04-22,MRH Tullamore,0,0,0,7
2024-04-22,Mallow General Hospital,0,0,0,7
2024-04-22,Mater Misericordiae University Hospital,79,0,79,7
2024-04-22,Mayo University Hospital,4,10,14,7
2024-04-22,Mercy University Hospital,77,2,79,7
2024-04-22,Naas General Hospital,50,27,77,7
2024-04-22,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-04-22,National Rehabilitation Hospital,0,0,0,7
2024-04-22,Nenagh Hospital,0,0,0,7
2024-04-22,Our Lady of Lourdes Hospital,77,0,77,7
2024-04-22,Our Lady's Hospital Navan,39,0,39,7
2024-04-22,Portiuncula University Hospital,19,0,19,7
2024-04-22,Roscommon University Hospital,0,0,0,7
2024-04-22,Sligo University Hospital,4,34,38,7
2024-04-22,South Infirmary Victoria University Hospital,0,0,0,7
2024-04-22,St Luke's General Hospital Kilkenny,40,24,64,7
2024-04-22,St. Columcille's Hospital,0,0,0,7
2024-04-22,St. James's Hospital,45,0,45,7
2024-04-22,St. John's Hospital Limerick,0,0,0,7
2024-04-22,St. Luke's Radiation Oncology Network,0,0,0,7
2024-04-22,St. Michael's Hospital,0,0,0,7
2024-04-22,St. Vincent's University Hospital,171,1,172,7
2024-04-22,Tallaght University Hospital,101,0,101,7
2024-04-22,Tipperary University Hospital,7,0,7,7
2024-04-22,UH Kerry,85,7,92,7
2024-04-22,UH Limerick,144,272,416,7
2024-04-22,UH Waterford,0,0,0,7
2024-04-22,Wexford General Hospital,42,37,79,7
2024-04-29,Bantry General Hospital,0,0,0,7
2024-04-29,Beaumont Hospital,62,0,62,7
2024-04-29,CHI at Crumlin,52,0,52,7
2024-04-29,CHI at Tallaght,1,0,1,7
2024-04-29,CHI at Temple Street,32,0,32,7
2024-04-29,Cavan General Hospital,39,2,41,7
2024-04-29,Connolly Hospital,7,0,7,7
2024-04-29,Cork University Hospital,135,56,191,7
2024-04-29,Ennis Hospital,0,0,0,7
2024-04-29,Galway University Hospital,106,47,153,7
2024-04-29,Letterkenny University Hospital,34,16,50,7
2024-04-29,Louth County Hospital,0,0,0,7
2024-04-29,MRH Mullingar,26,0,26,7
2024-04-29,MRH Portlaoise,40,0,40,7
2024-04-29,MRH Tullamore,0,0,0,7
2024-04-29,Mallow General Hospital,0,0,0,7
2024-04-29,Mater Misericordiae University Hospital,76,0,76,7
2024-04-29,Mayo University Hospital,8,28,36,7
2024-04-29,Mercy University Hospital,79,8,87,7
2024-04-29,Naas General Hospital,16,16,32,7
2024-04-29,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-04-29,National Rehabilitation Hospital,0,0,0,7
2024-04-29,Nenagh Hospital,0,0,0,7
2024-04-29,Our Lady of Lourdes Hospital,68,1,69,7
2024-04-29,Our Lady's Hospital Navan,4,0,4,7
2024-04-29,Portiuncula University Hospital,20,0,20,7
2024-04-29,Roscommon University Hospital,0,0,0,7
2024-04-29,Sligo University Hospital,6,32,38,7
2024-04-29,South Infirmary Victoria University Hospital,0,0,0,7
2024-04-29,St Luke's General Hospital Kilkenny,11,2,13,7
2024-04-29,St. Columcille's Hospital,0,0,0,7
2024-04-29,St. James's Hospital,58,0,58,7
2024-04-29,St. John's Hospital Limerick,0,0,0,7
2024-04-29,St. Luke's Radiation Oncology Network,0,0,0,7
2024-04-29,St. Michael's Hospital,0,0,0,7
2024-04-29,St. Vincent's University Hospital,157,0,157,7
2024-04-29,Tallaght University Hospital,111,26,137,7
2024-04-29,Tipperary University Hospital,35,0,35,7
2024-04-29,UH Kerry,77,21,98,7
2024-04-29,UH Limerick,102,224,326,7
2024-04-29,UH Waterford,0,0,0,7
2024-04-29,Wexford General Hospital,37,33,70,7
2024-05-06,Bantry General Hospital,0,0,0,7
2024-05-06,Beaumont Hospital,73,0,73,7
2024-05-06,CHI at Crumlin,18,0,18,7
2024-05-06,CHI at Tallaght,4,1,5,7
2024-05-06,CHI at Temple Street,26,0,26,7
2024-05-06,Cavan General Hospital,12,2,14,7
2024-05-06,Connolly Hospital,21,0,21,7
2024-05-06,Cork University Hospital,58,27,85,7
2024-05-06,Ennis Hospital,0,0,0,7
2024-05-06,Galway University Hospital,127,50,177,7
2024-05-06,Letterkenny University Hospital,73,40,113,7
2024-05-06,Louth County Hospital,0,0,0,7
2024-05-06,MRH Mullingar,19,0,19,7
2024-05-06,MRH Portlaoise,30,0,30,7
2024-05-06,MRH Tullamore,0,0,0,7
2024-05-06,Mallow General Hospital,0,0,0,7
2024-05-06,Mater Misericordiae University Hospital,105,0,105,7
2024-05-06,Mayo University Hospital,26,49,75,7
2024-05-06,Mercy University Hospital,34,1,35,7
2024-05-06,Naas General Hospital,11,3,14,7
2024-05-06,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-05-06,National Rehabilitation Hospital,0,0,0,7
2024-05-06,Nenagh Hospital,0,0,0,7
2024-05-06,Our Lady of Lourdes Hospital,74,0,74,7
2024-05-06,Our Lady's Hospital Navan,15,0,15,7
2024-05-06,Portiuncula University Hospital,15,3,18,7
2024-05-06,Roscommon University Hospital,0,0,0,7
2024-05-06,Sligo University Hospital,3,18,21,7
2024-05-06,South Infirmary Victoria University Hospital,0,0,0,7
2024-05-06,St Luke's General Hospital Kilkenny,9,5,14,7
2024-05-06,St. Columcille's Hospital,0,0,0,7
2024-05-06,St. James's Hospital,81,0,81,7
2024-05-06,St. John's Hospital Limerick,0,0,0,7
2024-05-06,St. Luke's Radiation Oncology Network,0,0,0,7
2024-05-06,St. Michael's Hospital,0,0,0,7
2024-05-06,St. Vincent's University Hospital,124,0,124,7
2024-05-06,Tallaght University Hospital,119,14,133,7
2024-05-06,Tipperary University Hospital,44,0,44,7
2024-05-06,UH Kerry,57,0,57,7
2024-05-06,UH Limerick,98,217,315,7
2024-05-06,UH Waterford,0,0,0,7
2024-05-06,Wexford General Hospital,27,31,58,7
2024-05-13,Bantry General Hospital,0,0,0,7
2024-05-13,Beaumont Hospital,90,0,90,7
2024-05-13,CHI at Crumlin,36,0,36,7
2024-05-13,CHI at Tallaght,6,2,8,7
2024-05-13,CHI at Temple Street,19,0,19,7
2024-05-13,Cavan General Hospital,25,2,23,7
2024-05-13,Connolly Hospital,6,0,6,7
2024-05-13,Cork University Hospital,57,19,76,7
2024-05-13,Ennis Hospital,0,0,0,7
2024-05-13,Galway University Hospital,98,66,164,7
2024-05-13,Letterkenny University Hospital,39,46,85,7
2024-05-13,Louth County Hospital,0,0,0,7
2024-05-13,MRH Mullingar,13,0,13,7
2024-05-13,MRH Portlaoise,24,0,24,7
2024-05-13,MRH Tullamore,0,0,0,7
2024-05-13,Mallow General Hospital,0,0,0,7
2024-05-13,Mater Misericordiae University Hospital,127,0,127,7
2024-05-13,Mayo University Hospital,20,47,67,7
2024-05-13,Mercy University Hospital,39,3,42,7
2024-05-13,Naas General Hospital,33,20,53,7
2024-05-13,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-05-13,National Rehabilitation Hospital,0,0,0,7
2024-05-13,Nenagh Hospital,0,0,0,7
2024-05-13,Our Lady of Lourdes Hospital,100,0,100,7
2024-05-13,Our Lady's Hospital Navan,4,2,6,7
2024-05-13,Portiuncula University Hospital,68,5,73,7
2024-05-13,Roscommon University Hospital,0,0,0,7
2024-05-13,Sligo University Hospital,52,54,106,7
2024-05-13,South Infirmary Victoria University Hospital,0,0,0,7
2024-05-13,St Luke's General Hospital Kilkenny,23,0,23,7
2024-05-13,St. Columcille's Hospital,0,0,0,7
2024-05-13,St. James's Hospital,108,0,108,7
2024-05-13,St. John's Hospital Limerick,0,0,0,7
2024-05-13,St. Luke's Radiation Oncology Network,0,0,0,7
2024-05-13,St. Michael's Hospital,0,0,0,7
2024-05-13,St. Vincent's University Hospital,75,0,75,7
2024-05-13,Tallaght University Hospital,149,58,207,7
2024-05-13,Tipperary University Hospital,36,0,36,7
2024-05-13,UH Kerry,71,0,71,7
2024-05-13,UH Limerick,150,281,431,7
2024-05-13,UH Waterford,0,0,0,7
2024-05-13,Wexford General Hospital,42,30,72,7
2024-05-20,Bantry General Hospital,0,0,0,7
2024-05-20,Beaumont Hospital,72,0,72,7
2024-05-20,CHI at Crumlin,17,0,17,7
2024-05-20,CHI at Tallaght,8,0,8,7
2024-05-20,CHI at Temple Street,14,0,14,7
2024-05-20,Cavan General Hospital,81,2,83,7
2024-05-20,Connolly Hospital,0,0,0,7
2024-05-20,Cork University Hospital,113,50,163,7
2024-05-20,Ennis Hospital,0,0,0,7
2024-05-20,Galway University Hospital,34,7,41,7
2024-05-20,Letterkenny University Hospital,28,23,51,7
2024-05-20,Louth County Hospital,0,0,0,7
2024-05-20,MRH Mullingar,16,0,16,7
2024-05-20,MRH Portlaoise,44,0,44,7
2024-05-20,MRH Tullamore,0,0,0,7
2024-05-20,Mallow General Hospital,0,0,0,7
2024-05-20,Mater Misericordiae University Hospital,142,0,142,7
2024-05-20,Mayo University Hospital,8,38,46,7
2024-05-20,Mercy University Hospital,45,0,45,7
2024-05-20,Naas General Hospital,22,9,31,7
2024-05-20,National Orthopaedic Hospital Cappagh,0,0,0,7
2024-05-20,National Rehabilitation Hospital,0,0,0,7
2024-05-20,Nenagh Hospital,0,0,0,7
2024-05-20,Our Lady of Lourdes Hospital,92,0,92,7
2024-05-20,Our Lady's Hospital Navan,13,0,13,7
2024-05-20,Portiuncula University Hospital,40,6,46,7
2024-05-20,Roscommon University Hospital,0,0,0,7
2024-05-20,Sligo University Hospital,29,64,93,7
2024-05-20,South Infirmary Victoria University Hospital,0,0,0,7
2024-05-20,St Luke's General Hospital Kilkenny,10,5,15,7
